TotalItems,DistinctItems,MaxItems,Entropy,TotalSale,Frequency,CustomerCountry,MonthSale,WeekSale,MonthFrequency,WeekFrequency,Recency,MonthItems,WeekItems,MonthDistinctItems,WeekDistinctItems,EntropyMonth,EntropyWeek,CustomerLabel
88,5,56,2.2359999999999998,21.05,7,United Kingdom,1.9140000000000001,0.46799999999999997,0.636,0.156,27,8.0,1.956,0.636,0.156,0.9940000000000001,0.9940000000000001,low-spending
236,51,142,5.526,176.43,70,United Kingdom,16.039,3.676,6.364,1.4580000000000002,12,21.455,4.917,5.727,1.3119999999999998,0.971,0.971,medium-spending
105,66,105,6.0360000000000005,130.89,67,United Kingdom,11.899000000000001,2.785,6.091,1.426,13,9.545,2.234,6.0,1.4040000000000001,1.0,1.0,medium-spending
417,39,216,5.225,82.68,45,United Kingdom,16.535999999999998,4.1339999999999995,9.0,2.25,206,83.4,20.85,7.8,2.25,1.0,0.998,medium-spending
180,36,62,5.031000000000001,105.83,45,United Kingdom,8.818999999999999,2.117,3.75,0.9,98,15.0,3.6,3.667,0.88,2.3080000000000003,2.359,medium-spending
308,83,81,6.178,266.26,112,United Kingdom,26.625999999999998,6.192,11.2,2.605,41,30.8,7.162999999999999,10.6,2.5580000000000003,2.562,2.7489999999999997,high-spending
231,25,233,4.607,55.8,27,United Kingdom,4.65,1.094,2.25,0.529,354,19.25,4.529,2.083,0.529,1.0,0.439,low-spending
80,7,56,2.807,5.55,7,United Kingdom,0.7929999999999999,0.191,1.0,0.24100000000000002,139,11.429,2.759,1.0,0.24100000000000002,1.524,1.524,low-spending
844,69,232,5.952999999999999,200.55,93,United Kingdom,16.712,4.011,7.75,1.86,153,70.333,16.88,7.082999999999999,1.86,2.101,2.485,medium-spending
56,9,58,3.122,31.93,10,United Kingdom,2.903,0.679,0.909,0.213,17,5.091,1.1909999999999998,0.818,0.191,1.0,1.0,low-spending
12,1,12,1.0,0.85,1,United Kingdom,0.071,0.017,0.083,0.02,362,1.0,0.24,0.083,0.02,1.0,1.0,low-spending
50,7,27,2.75,12.04,8,United Kingdom,1.204,0.301,0.8,0.2,64,5.0,1.25,0.8,0.2,1.349,1.349,low-spending
461,102,234,6.569,336.91,160,United Kingdom,30.628,7.324,14.545,3.478,20,41.909,10.022,14.273,3.435,1.494,1.537,high-spending
739,184,495,7.465,495.8,205,United Kingdom,41.317,10.118,17.083,4.184,4,61.583,15.082,16.75,4.102,0.818,0.818,high-spending
490,73,144,6.037999999999999,192.81,92,United Kingdom,16.067999999999998,3.708,7.667000000000001,1.7690000000000001,3,40.833,9.423,7.417000000000001,1.712,2.289,2.289,medium-spending
182,26,182,4.7,82.92,26,United Kingdom,27.64,7.537999999999999,8.667,2.364,268,60.667,16.545,8.667,2.364,1.0,1.0,high-spending
175,24,122,4.564,57.92,25,United Kingdom,5.265,1.3159999999999998,2.273,0.568,36,15.909,3.977,2.273,0.568,1.6369999999999998,1.6369999999999998,medium-spending
65,19,65,4.202,74.45,21,United Kingdom,74.45,24.816999999999997,21.0,7.0,321,65.0,21.666999999999998,19.0,6.332999999999999,1.0,1.0,high-spending
29,20,19,4.297,55.81,21,United Kingdom,5.074,1.163,1.909,0.43799999999999994,11,2.636,0.604,1.909,0.43799999999999994,2.318,2.946,low-spending
278,25,98,4.543,61.88,31,United Kingdom,6.188,1.587,3.1,0.795,69,27.8,7.127999999999999,3.1,0.795,1.817,1.682,medium-spending
654,148,222,7.121,235.23,175,United Kingdom,29.404,6.919,21.875,5.147,110,81.75,19.235,21.375,5.029,1.9069999999999998,1.9069999999999998,high-spending
163,25,80,4.644,64.95,25,United Kingdom,8.119,2.03,3.125,0.7809999999999999,120,20.375,5.093999999999999,3.125,0.7809999999999999,1.453,1.453,medium-spending
207,28,254,4.718,62.3,33,United Kingdom,6.922000000000001,1.6840000000000002,3.667,0.892,86,23.0,5.595,3.556,0.865,0.5920000000000001,0.5920000000000001,medium-spending
1,1,1,1.0,4.25,1,United Kingdom,0.708,0.17,0.16699999999999998,0.04,167,0.16699999999999998,0.04,0.16699999999999998,0.04,1.0,1.0,low-spending
74,9,90,3.096,17.3,11,United Kingdom,1.5730000000000002,0.376,1.0,0.239,22,6.727,1.609,0.818,0.239,1.0,0.544,low-spending
340,35,215,5.072,100.49,40,France,9.135,2.094,3.636,0.833,10,30.909000000000002,7.082999999999999,3.636,0.833,1.413,1.413,medium-spending
31,19,18,4.2219999999999995,54.36,20,United Kingdom,6.795,1.699,2.5,0.625,118,3.875,0.9690000000000001,2.5,0.625,0.9990000000000001,0.9990000000000001,medium-spending
171,21,104,4.369,53.31,22,United Kingdom,5.922999999999999,1.4809999999999999,2.444,0.611,90,19.0,4.75,2.444,0.611,0.971,0.971,medium-spending
181,23,105,4.524,61.98,23,United Kingdom,20.66,5.635,7.667000000000001,2.0909999999999997,269,60.333,16.455,7.667000000000001,2.0909999999999997,1.0,0.985,high-spending
36,6,36,2.585,19.6,6,United Kingdom,2.8,0.7,0.857,0.214,516,5.143,1.286,0.857,0.214,1.0,1.0,low-spending
45,9,45,3.17,23.09,9,United Kingdom,2.5660000000000003,0.66,1.0,0.257,100,5.0,1.286,1.0,0.257,1.0,1.0,low-spending
2373,169,402,7.19,654.46,272,United Kingdom,54.538000000000004,13.356,22.666999999999998,5.551,2,197.75,48.428999999999995,21.666999999999998,5.531000000000001,2.7239999999999998,3.423,high-spending
190,14,118,3.75,20.82,16,United Kingdom,2.602,0.631,2.0,0.485,107,23.75,5.757999999999999,2.0,0.485,0.992,1.136,low-spending
130,8,64,2.9139999999999997,18.01,11,United Kingdom,2.251,0.581,1.375,0.355,126,16.25,4.194,1.375,0.355,1.903,1.903,low-spending
166,17,108,4.059,38.47,18,United Kingdom,3.847,0.938,1.8,0.439,55,16.6,4.0489999999999995,1.8,0.439,0.877,0.877,low-spending
1,4,1,2.0,15.9,4,United Kingdom,15.9,0.306,4.0,0.077,342,1.0,1.0,4.0,0.077,1.0,1.0,medium-spending
108,11,78,3.4589999999999996,29.55,11,United Kingdom,4.925,1.2309999999999999,1.8330000000000002,0.45799999999999996,174,18.0,4.5,1.8330000000000002,0.45799999999999996,0.991,1.4269999999999998,low-spending
323,44,323,5.459,115.05,44,RSA,11.505,2.806,4.4,1.073,58,32.3,7.877999999999999,4.4,1.073,1.0,1.0,medium-spending
43,8,24,3.0,28.75,8,United Kingdom,2.614,0.612,0.727,0.17,16,3.909,0.915,0.727,0.17,1.0,1.0,low-spending
820,77,265,6.192,187.42,91,United Kingdom,15.618,3.748,7.582999999999999,1.82,106,68.333,16.4,7.582999999999999,1.82,1.9680000000000002,1.9680000000000002,medium-spending
10,3,12,1.585,10.85,3,United Kingdom,0.904,0.217,0.25,0.06,176,0.833,0.2,0.25,0.06,1.864,1.864,low-spending
817,82,370,6.318,211.82,89,United Kingdom,21.182,5.043,8.9,2.119,50,81.7,19.452,8.8,2.095,1.571,1.9409999999999998,high-spending
6,1,6,1.0,4.25,1,United Kingdom,0.425,0.10400000000000001,0.1,0.024,58,0.6,0.146,0.1,0.024,1.0,1.0,low-spending
48,4,48,2.0,4.8,4,Germany,2.4,0.8,2.0,0.667,665,24.0,8.0,2.0,0.667,1.0,1.0,low-spending
77,10,77,3.322,28.14,10,United Kingdom,3.127,0.782,1.111,0.278,96,8.556000000000001,2.1390000000000002,1.111,0.278,1.0,1.0,low-spending
69,33,69,5.003,70.38,36,United Kingdom,10.054,2.5140000000000002,5.143,1.286,151,9.857000000000001,2.464,4.7139999999999995,1.179,1.0,1.0,medium-spending
10,1,10,1.0,4.0,1,United Kingdom,0.667,0.16699999999999998,0.16699999999999998,0.042,134,1.6669999999999998,0.41700000000000004,0.16699999999999998,0.042,2.126,2.6889999999999996,low-spending
3143,163,290,6.88,1066.35,385,United Kingdom,88.86200000000001,20.909000000000002,32.083,7.5489999999999995,1,261.91700000000003,61.626999999999995,27.5,7.059,3.062,3.87,high-spending
404,44,164,5.352,144.69,56,United Kingdom,13.154000000000002,3.145,5.091,1.217,15,36.727,8.783,4.8180000000000005,1.217,2.1519999999999997,2.6519999999999997,medium-spending
218,11,110,3.406,31.92,19,United Kingdom,3.1919999999999997,0.779,1.9,0.46299999999999997,60,21.8,5.317,1.9,0.46299999999999997,0.993,0.993,low-spending
151,20,95,4.22,45.27,24,United Kingdom,4.527,1.104,2.4,0.585,76,15.1,3.6830000000000003,2.0,0.488,0.7709999999999999,0.7709999999999999,low-spending
758,46,192,5.32,152.05,80,United Kingdom,15.205,3.7089999999999996,8.0,1.9509999999999998,60,75.8,18.488,7.4,1.9509999999999998,2.06,2.7960000000000003,medium-spending
1363,87,173,6.093,436.32,210,United Kingdom,36.36,9.09,17.5,4.375,6,113.583,28.396,15.167,4.292,3.2460000000000004,4.147,high-spending
300,74,300,6.202000000000001,155.5,75,United Kingdom,38.875,11.107000000000001,18.75,5.357,245,75.0,21.429000000000002,18.5,5.2860000000000005,1.0,1.0,high-spending
66,30,66,4.89,46.76,31,United Kingdom,6.68,1.6119999999999999,4.428999999999999,1.069,143,9.429,2.276,4.2860000000000005,1.034,1.0,1.0,medium-spending
52,5,52,2.322,8.75,5,United Kingdom,8.75,2.188,5.0,1.25,319,52.0,13.0,5.0,1.25,1.0,1.0,medium-spending
484,42,224,5.246,116.01,58,United Kingdom,9.668,2.3680000000000003,4.833,1.1840000000000002,1,40.333,9.878,4.667,1.163,1.359,1.891,medium-spending
54,10,38,3.322,30.65,10,United Kingdom,2.786,0.652,0.909,0.213,18,4.909,1.149,0.909,0.213,0.998,0.998,low-spending
76,13,76,3.7,10.92,13,United Kingdom,1.82,0.43700000000000006,2.167,0.52,173,12.667,3.04,2.167,0.52,1.0,1.0,low-spending
1590,219,107,7.372000000000001,890.23,395,United Kingdom,74.186,17.805,32.917,7.9,5,132.5,31.8,30.0,7.68,3.1860000000000004,4.444,high-spending
2043,95,248,6.207999999999999,579.51,240,United Kingdom,48.292,11.59,20.0,4.8,1,170.25,40.86,17.833,4.54,3.0980000000000003,3.5460000000000003,high-spending
2146,458,430,8.665,1471.53,679,United Kingdom,122.62700000000001,30.031,56.583,13.857000000000001,18,178.833,43.79600000000001,54.333,13.306,2.906,2.9160000000000004,high-spending
231,25,139,4.624,50.32,26,Germany,5.032,1.17,2.6,0.605,43,23.1,5.372000000000001,2.6,0.605,1.436,1.436,low-spending
24,3,12,1.585,7.15,3,United Kingdom,1.43,0.358,0.6,0.15,204,4.8,1.2,0.6,0.15,0.9540000000000001,0.9540000000000001,low-spending
629,55,244,5.63,195.34,77,United Kingdom,16.278,3.987,6.417000000000001,1.571,5,52.417,12.837,6.417000000000001,1.571,1.8530000000000002,1.8530000000000002,medium-spending
131,17,131,4.087,48.89,17,United Kingdom,6.111000000000001,1.577,2.125,0.5479999999999999,128,16.375,4.226,2.125,0.5479999999999999,1.0,1.0,medium-spending
1754,154,527,7.204,363.52,172,Switzerland,33.047,7.5729999999999995,15.636,3.583,11,159.455,36.542,14.909,3.583,1.446,2.129,high-spending
181,22,181,4.459,52.08,22,Belgium,5.207999999999999,1.3019999999999998,2.2,0.55,67,18.1,4.525,2.2,0.55,1.0,1.0,low-spending
2116,223,568,7.545,563.91,387,United Kingdom,46.992,11.748,32.25,8.062000000000001,6,176.333,44.083,31.0,7.854,2.7560000000000002,3.122,high-spending
1239,108,278,6.4639999999999995,572.54,229,United Kingdom,47.711999999999996,11.684000000000001,19.083,4.673,5,103.25,25.285999999999998,17.75,4.571000000000001,2.509,2.7430000000000003,high-spending
147,19,79,4.2219999999999995,54.61,20,United Kingdom,6.068,1.4,2.222,0.513,75,16.333,3.7689999999999997,2.222,0.513,0.997,0.997,medium-spending
120,46,120,5.524,93.51,46,United Kingdom,11.689,3.016,5.75,1.484,127,15.0,3.8710000000000004,5.75,1.484,1.0,1.0,medium-spending
6,2,6,1.0,8.3,2,United Kingdom,1.66,0.461,0.4,0.111,218,1.2,0.33299999999999996,0.4,0.111,1.0,1.0,low-spending
559,48,201,5.452000000000001,159.91,71,United Kingdom,15.991,3.9,7.1,1.732,1,55.9,13.634,5.8,1.7069999999999999,1.775,2.786,medium-spending
17,3,16,1.585,8.3,3,United Kingdom,1.66,0.395,0.6,0.14300000000000002,195,3.4,0.81,0.6,0.14300000000000002,1.0,1.0,low-spending
850,68,166,5.91,224.06,94,United Kingdom,20.369,4.668,8.545,1.9580000000000002,10,77.273,17.708,8.091000000000001,1.9580000000000002,2.221,2.928,high-spending
262,39,96,5.106,107.39,54,United Kingdom,9.763,2.441,4.909,1.227,38,23.818,5.955,4.909,1.227,1.964,1.964,medium-spending
65,33,65,5.029,70.15,34,United Kingdom,7.015,1.7109999999999999,3.4,0.8290000000000001,424,6.5,1.585,3.3,0.805,1.0,1.0,medium-spending
165,17,165,4.087,31.78,17,United Kingdom,7.945,1.986,4.25,1.062,234,41.25,10.312000000000001,4.25,1.062,1.0,1.0,medium-spending
259,28,259,4.8069999999999995,46.73,28,United Kingdom,9.346,2.336,5.6,1.4,208,51.8,12.95,5.6,1.4,1.0,1.0,medium-spending
52,5,52,2.322,5.46,5,United Kingdom,0.455,0.111,0.41700000000000004,0.102,4,4.333,1.061,0.41700000000000004,0.102,1.0,1.0,low-spending
235,110,114,6.718999999999999,289.8,128,United Kingdom,28.98,7.245,12.8,3.2,64,23.5,5.875,12.7,3.175,1.126,1.375,high-spending
24,4,24,2.0,14.84,4,United Kingdom,1.649,0.41200000000000003,0.444,0.111,91,2.667,0.667,0.444,0.111,1.0,1.0,low-spending
3161,70,241,5.644,693.15,334,United Kingdom,57.762,13.591,27.833000000000002,6.5489999999999995,12,263.41700000000003,61.98,23.083000000000002,6.372999999999999,3.267,4.095,high-spending
221,67,185,6.051,154.86,69,United Kingdom,30.971999999999998,8.151,13.8,3.6319999999999997,214,44.2,11.632,13.8,3.6319999999999997,0.997,0.997,high-spending
42,5,42,2.322,9.35,5,United Kingdom,1.0390000000000001,0.267,0.556,0.14300000000000002,100,4.667,1.2,0.556,0.14300000000000002,1.0,1.0,low-spending
568,52,110,5.6129999999999995,184.7,64,United Kingdom,20.522,4.861000000000001,7.111000000000001,1.6840000000000002,82,63.111000000000004,14.947000000000001,6.778,1.6840000000000002,2.4619999999999997,3.096,high-spending
258,25,176,4.644,28.95,25,United Kingdom,2.6319999999999997,0.629,2.273,0.5429999999999999,26,23.455,5.609,2.273,0.5429999999999999,0.903,0.903,low-spending
380,44,131,5.437,111.44,46,United Kingdom,10.131,2.423,4.1819999999999995,1.0,23,34.545,8.261000000000001,4.091,1.0,2.52,2.9389999999999996,medium-spending
79,12,79,3.585,22.24,12,United Kingdom,5.56,1.7109999999999999,3.0,0.9229999999999999,252,19.75,6.077000000000001,3.0,0.9229999999999999,1.0,1.0,medium-spending
715,52,168,5.425,251.64,85,United Kingdom,20.97,4.8389999999999995,7.082999999999999,1.635,1,59.583,13.75,6.832999999999999,1.615,2.9730000000000003,3.33,high-spending
190,12,56,3.3089999999999997,59.42,21,United Kingdom,5.942,1.382,2.1,0.488,41,19.0,4.419,2.1,0.488,2.146,2.146,medium-spending
54,6,54,2.585,11.2,6,United Kingdom,2.24,0.622,1.2,0.33299999999999996,216,10.8,3.0,1.2,0.33299999999999996,1.0,1.0,low-spending
24,2,24,1.0,4.6,2,United Kingdom,0.46,0.107,0.2,0.047,20,2.4,0.5579999999999999,0.2,0.047,0.9179999999999999,0.9179999999999999,low-spending
102,9,102,3.17,16.66,9,United Kingdom,1.666,0.397,0.9,0.214,51,10.2,2.4290000000000003,0.9,0.214,1.0,1.0,low-spending
243,20,162,4.208,48.3,27,France,9.66,2.542,5.4,1.421,86,48.6,12.789000000000001,5.0,1.421,1.271,1.495,medium-spending
626,56,157,5.755,102.68,63,United Kingdom,8.557,2.096,5.25,1.286,1,52.167,12.776,5.167000000000001,1.265,2.833,3.0580000000000003,medium-spending
106,10,70,3.322,17.35,10,United Kingdom,2.892,0.6940000000000001,1.6669999999999998,0.4,170,17.667,4.24,1.6669999999999998,0.4,0.84,0.84,low-spending
46,4,24,2.0,4.77,4,Germany,0.39799999999999996,0.09699999999999999,0.33299999999999996,0.08199999999999999,4,3.833,0.9390000000000001,0.33299999999999996,0.08199999999999999,1.0,1.0,low-spending
289,66,216,5.992999999999999,160.67,74,United Kingdom,16.067,3.9189999999999996,7.4,1.805,47,28.9,7.0489999999999995,6.9,1.7069999999999999,0.76,0.9640000000000001,medium-spending
90,9,52,3.17,21.0,9,United Kingdom,7.0,1.909,3.0,0.818,241,30.0,8.182,3.0,0.818,1.46,1.46,medium-spending
689,71,183,6.082999999999999,212.37,84,United Kingdom,17.698,4.247,7.0,1.68,87,57.417,13.78,6.917000000000001,1.68,1.953,2.602,medium-spending
150,14,150,3.807,18.17,14,United Kingdom,1.514,0.363,1.167,0.28,359,12.5,3.0,1.167,0.28,1.0,1.0,low-spending
118,11,48,3.3930000000000002,28.27,13,United Kingdom,3.534,0.857,1.625,0.39399999999999996,113,14.75,3.576,1.625,0.39399999999999996,1.9069999999999998,2.241,low-spending
2116,411,560,8.376,1438.77,862,United Kingdom,130.797,29.974,78.36399999999999,17.958,11,192.364,44.083,60.545,16.271,1.797,2.7510000000000003,high-spending
267,100,150,6.593,228.46,112,United Kingdom,22.846,5.44,11.2,2.667,48,26.7,6.357,11.0,2.6189999999999998,1.043,1.043,high-spending
171,23,76,4.502,66.52,24,United Kingdom,7.391,1.798,2.667,0.649,86,19.0,4.622,2.667,0.649,1.561,1.561,medium-spending
401,43,126,5.349,110.26,50,United Kingdom,18.377,4.593999999999999,8.333,2.083,164,66.833,16.708,8.167,2.083,1.43,2.142,high-spending
66,6,66,2.585,9.9,6,United Kingdom,3.3,0.825,2.0,0.5,261,22.0,5.5,2.0,0.5,1.0,1.0,low-spending
46,10,32,3.322,12.39,10,United Kingdom,1.126,0.264,0.909,0.213,18,4.1819999999999995,0.9790000000000001,0.909,0.213,0.993,0.993,low-spending
78,28,78,4.8069999999999995,60.29,28,United Kingdom,6.699,1.723,3.111,0.8,99,8.667,2.229,3.111,0.8,1.0,1.0,medium-spending
66,15,66,3.907,35.17,15,United Kingdom,2.931,0.718,1.25,0.306,1,5.5,1.347,1.25,0.306,0.569,0.569,low-spending
88,14,91,3.7739999999999996,50.56,15,United Kingdom,4.596,1.099,1.364,0.326,22,8.0,1.913,1.364,0.326,0.353,0.353,low-spending
1499,134,453,6.9110000000000005,520.65,182,Germany,47.332,10.012,16.545,3.5,23,136.273,28.826999999999998,15.818,3.5,2.2359999999999998,2.611,high-spending
518,45,424,5.48,110.39,46,United Kingdom,10.035,2.3,4.1819999999999995,0.958,3,47.091,10.792,4.091,0.938,2.8,3.755,medium-spending
146,75,144,6.192,156.8,81,United Kingdom,26.133000000000003,6.817,13.5,3.522,182,24.333000000000002,6.348,12.5,3.261,1.0,1.0,high-spending
67,9,67,3.17,23.56,9,United Kingdom,23.56,11.78,9.0,4.5,697,67.0,33.5,9.0,4.5,1.0,1.0,high-spending
210,21,150,4.3919999999999995,31.93,21,United Kingdom,15.965,4.561,10.5,3.0,295,105.0,30.0,10.5,3.0,1.0,0.9309999999999999,medium-spending
37,6,37,2.585,22.84,6,Channel Islands,2.5380000000000003,0.634,0.667,0.16699999999999998,454,4.111000000000001,1.028,0.667,0.16699999999999998,1.0,1.0,low-spending
64,6,64,2.585,8.2,6,United Kingdom,1.025,0.265,0.75,0.19399999999999998,127,8.0,2.065,0.75,0.19399999999999998,1.0,1.0,low-spending
740,74,562,6.138999999999999,208.11,89,Germany,26.014,5.946000000000001,11.125,2.543,101,92.5,21.143,11.125,2.543,1.127,1.1640000000000001,high-spending
88,7,88,2.807,11.45,7,United Kingdom,2.29,0.636,1.4,0.389,220,17.6,4.888999999999999,1.4,0.389,1.0,1.0,low-spending
135,15,135,3.907,31.85,15,United Kingdom,31.85,31.85,15.0,15.0,340,135.0,135.0,15.0,15.0,1.0,1.0,high-spending
1519,125,172,6.767,441.721,200,United Kingdom,40.156,9.398,18.182000000000002,4.255,17,138.091,32.319,16.455,4.106,3.372,4.541,high-spending
194,23,110,4.423,71.77,28,United Kingdom,7.1770000000000005,1.709,2.8,0.667,51,19.4,4.619,2.7,0.643,1.5190000000000001,1.5190000000000001,medium-spending
84,21,50,4.369,64.7,22,United Kingdom,7.189,1.244,2.444,0.423,71,9.333,1.615,2.444,0.423,0.995,0.995,medium-spending
1533,155,967,7.224,360.49,170,United Kingdom,36.049,8.383,17.0,3.9530000000000003,44,153.3,35.650999999999996,16.2,3.907,0.955,1.139,high-spending
201,62,101,5.922999999999999,128.59,66,United Kingdom,10.716,2.679,5.5,1.375,6,16.75,4.188,5.332999999999999,1.3330000000000002,0.987,0.987,medium-spending
162,49,132,5.604,126.36,50,United Kingdom,11.487,2.747,4.545,1.087,24,14.727,3.522,4.545,1.087,0.9009999999999999,0.9009999999999999,medium-spending
753,184,308,7.415,475.19,220,United Kingdom,59.398999999999994,13.577,27.5,6.2860000000000005,71,94.125,21.514,25.375,5.8,2.074,2.505,high-spending
60,22,54,4.404,51.34,25,United Kingdom,10.267999999999999,2.702,5.0,1.3159999999999998,577,12.0,3.158,4.4,1.158,1.0,1.0,medium-spending
273,58,179,5.812,148.73,64,United Kingdom,18.590999999999998,4.648,8.0,2.0,120,34.125,8.531,7.75,1.9380000000000002,1.517,1.568,high-spending
753,58,204,5.654,206.97,92,United Kingdom,17.248,4.312,7.667000000000001,1.9169999999999998,9,62.75,15.687999999999999,7.667000000000001,1.9169999999999998,2.28,2.504,medium-spending
585,56,268,5.761,118.0,62,United Kingdom,11.8,2.878,6.2,1.5119999999999998,57,58.5,14.267999999999999,6.2,1.5119999999999998,1.953,1.953,medium-spending
680,67,316,5.9110000000000005,235.75,91,United Kingdom,19.646,4.715,7.582999999999999,1.82,94,56.667,13.6,6.582999999999999,1.78,1.537,2.184,high-spending
37,29,38,4.84,53.24,30,United Kingdom,26.62,6.655,15.0,3.75,286,18.5,4.625,14.5,3.625,1.0,1.0,high-spending
120,7,90,2.807,63.7,14,United Kingdom,6.37,1.4809999999999999,1.4,0.326,44,12.0,2.7910000000000004,1.4,0.326,0.982,0.982,medium-spending
273,28,112,4.726,81.89,32,United Kingdom,7.445,1.861,2.909,0.727,39,24.818,6.205,2.909,0.727,2.1959999999999997,2.1959999999999997,medium-spending
951,74,213,6.007000000000001,289.26,119,United Kingdom,26.296,6.154,10.818,2.532,16,86.455,20.234,9.545,2.319,1.994,2.509,high-spending
1208,109,319,6.654,296.47,135,United Kingdom,24.706,6.05,11.25,2.755,1,100.667,24.653000000000002,11.0,2.755,1.8730000000000002,2.2969999999999997,high-spending
135,20,135,4.322,33.0,20,United Kingdom,8.25,2.062,5.0,1.25,234,33.75,8.437999999999999,5.0,1.25,1.0,1.0,medium-spending
100,10,100,3.322,15.17,10,United Kingdom,3.792,1.167,2.5,0.769,252,25.0,7.692,2.5,0.769,1.0,1.0,low-spending
62,7,62,2.807,17.43,7,United Kingdom,3.486,0.968,1.4,0.389,219,12.4,3.444,1.4,0.389,1.0,1.0,low-spending
528,119,185,6.676,355.81,190,United Kingdom,35.580999999999996,8.895,19.0,4.75,65,52.8,13.2,18.3,4.575,1.9780000000000002,1.9780000000000002,high-spending
585,51,242,5.586,118.93,59,United Kingdom,10.812000000000001,2.53,5.364,1.255,17,53.181999999999995,12.447000000000001,5.364,1.255,1.9169999999999998,1.9169999999999998,medium-spending
222,50,222,5.632999999999999,124.21,51,United Kingdom,24.842,6.211,10.2,2.55,204,44.4,11.1,10.0,2.5,1.0,1.0,high-spending
106,43,106,5.414,91.03,44,United Kingdom,91.03,45.515,44.0,22.0,697,106.0,53.0,43.0,21.5,1.0,1.0,high-spending
